CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_enc,Gender_enc,Cluster,DBSCAN
741,Germany,Female,19,8,108711.57,2,1,0,24857.25,0,1,0,2,-1
689,Spain,Male,73,1,108555.07,1,0,1,167969.15,0,2,1,0,-1
416,Spain,Male,35,8,0.0,1,0,0,119712.78,0,2,1,1,-1
706,Spain,Female,29,1,209490.21,1,1,1,133267.69,1,2,0,0,-1
651,Spain,Male,38,2,0.0,3,1,0,67029.82,1,2,1,1,-1
797,France,Male,45,8,0.0,1,0,0,125110.02,0,0,1,1,-1
586,France,Female,60,3,47020.65,2,0,1,63241.21,1,0,0,1,-1
674,France,Female,21,9,120150.39,2,1,1,33964.03,0,0,0,0,-1
412,France,Male,29,5,0.0,2,0,0,12510.53,0,0,1,1,-1
500,Spain,Female,50,5,0.0,4,1,1,83866.35,1,2,0,1,-1
813,Germany,Male,59,2,135078.41,1,1,0,187636.06,1,1,1,2,-1
669,France,Female,41,0,150219.41,2,0,0,107839.03,0,0,0,2,-1
812,Spain,Female,24,1,92476.88,1,0,0,83247.14,0,2,0,0,-1
686,Germany,Female,38,2,93569.86,3,0,0,10137.34,1,1,0,1,-1
435,Germany,Male,37,8,114346.3,1,0,1,980.93,1,1,1,0,-1
534,Spain,Male,34,5,170600.78,1,0,1,5240.53,0,2,1,0,-1
485,France,Female,39,2,75339.64,1,1,1,70665.16,0,0,0,0,-1
613,Spain,Female,32,0,0.0,2,0,1,126675.62,0,2,0,1,-1
625,Germany,Female,55,8,118772.71,4,0,0,135853.62,1,1,0,2,-1
724,France,Female,69,5,117866.92,1,1,1,62280.91,0,0,0,0,-1
678,France,Female,55,5,0.0,1,0,1,196794.11,1,0,0,1,-1
631,France,Male,32,10,0.0,2,0,1,196342.66,0,0,1,1,-1
567,France,Male,54,9,96402.96,1,0,0,52035.29,1,0,1,0,-1
551,Spain,Male,49,1,150777.72,2,1,1,135757.27,0,2,1,0,-1
711,Spain,Male,42,3,177626.77,3,0,1,16392.72,1,2,1,0,-1
518,Spain,Male,50,4,0.0,1,0,0,107112.25,1,2,1,1,-1
741,France,Male,52,1,171236.3,2,0,0,21834.4,1,0,1,2,-1
737,Germany,Male,43,8,96353.8,1,0,0,10209.8,0,1,1,0,-1
504,France,Female,32,8,206663.75,1,0,0,16281.94,0,0,0,2,-1
760,Spain,Male,43,6,175735.5,1,1,1,157337.29,0,2,1,3,-1
766,Spain,Male,36,5,78381.13,1,0,1,153831.6,0,2,1,0,-1
661,Spain,Male,20,8,0.0,1,1,0,110252.53,0,2,1,1,-1
751,Germany,Male,54,9,156367.6,2,0,1,116179.92,0,1,1,3,-1
645,Germany,Female,59,8,121669.93,2,0,0,91.75,1,1,0,2,-1
663,France,Male,67,9,0.0,3,1,1,72318.77,0,0,1,1,-1
655,Germany,Female,61,2,183997.7,2,1,1,161217.18,0,1,0,0,-1
640,France,Female,47,6,89799.46,2,0,1,13783.77,1,0,0,0,-1
546,Spain,Female,36,7,85660.96,1,0,0,134778.01,0,2,0,0,-1
803,Germany,Female,50,8,98173.02,1,0,0,22457.25,1,1,0,0,-1
560,Spain,Male,47,1,0.0,1,0,0,128882.66,1,2,1,1,-1
667,Germany,Male,33,9,124573.33,2,0,0,683.37,0,1,1,2,-1
688,Germany,Female,34,9,91025.58,2,0,1,163783.0,0,1,0,0,-1
685,France,Female,33,1,0.0,3,0,1,70221.13,1,0,0,1,-1
720,Spain,Male,64,3,45752.78,2,1,0,79623.28,1,2,1,1,-1
468,Spain,Male,26,1,131643.25,1,1,0,64436.16,0,2,1,2,-1
529,France,Male,43,6,93616.35,2,0,0,98348.66,0,0,1,1,-1
516,Spain,Female,27,1,0.0,1,0,1,112311.15,0,2,0,1,-1
711,France,Female,81,6,0.0,2,1,1,72276.24,0,0,0,1,-1
768,France,Female,36,5,180169.44,2,1,0,17348.56,0,0,0,3,-1
595,Germany,Female,32,0,92466.21,1,1,0,4721.3,0,1,0,0,-1
445,Germany,Female,61,2,137655.31,1,0,1,29909.84,0,1,0,0,-1
698,Germany,Male,52,10,107304.39,3,1,0,28806.32,1,1,1,2,-1
681,Spain,Male,33,10,0.0,1,0,0,158336.36,0,2,1,1,-1
735,France,Male,73,9,0.0,1,1,1,114283.33,0,0,1,1,-1
749,Spain,Male,34,2,0.0,1,0,0,174189.04,1,2,1,1,-1
753,Spain,Male,51,4,79811.72,2,0,1,68260.27,1,2,1,0,-1
838,Spain,Female,40,6,61671.19,1,0,1,150659.35,1,2,0,0,-1
775,France,Female,27,4,152309.37,1,1,0,104112.0,0,0,0,3,-1
727,Spain,Female,49,7,96296.78,1,1,0,190457.87,1,2,0,0,-1
578,France,Male,59,10,185966.64,1,0,0,9445.42,1,0,1,2,-1
850,Germany,Female,43,8,92244.83,2,1,0,54949.73,0,1,0,1,-1
507,Germany,Male,36,9,118214.32,3,1,0,119110.03,1,1,1,2,-1
694,France,Male,30,2,0.0,3,0,1,15039.41,0,0,1,1,-1
411,France,Female,54,9,0.0,1,0,1,76621.49,0,0,0,1,-1
693,Spain,Female,34,10,107556.06,2,0,0,154631.35,0,2,0,2,-1
652,Germany,Female,58,3,116353.2,2,0,1,193502.9,0,1,0,0,-1
801,Spain,Male,58,1,79954.61,2,1,1,30484.19,0,2,1,0,-1
544,France,Female,26,6,0.0,1,1,0,100200.4,1,0,0,1,-1
624,Germany,Female,52,0,133723.43,1,0,0,4859.59,1,1,0,2,-1
382,Spain,Male,36,0,0.0,1,1,1,179540.73,1,2,1,1,-1
584,Germany,Female,37,10,134171.8,4,1,1,70927.11,1,1,0,1,-1
618,France,Female,49,9,44301.43,3,1,1,89729.3,1,0,0,1,-1
786,Spain,Male,29,7,80895.44,2,1,0,64945.57,0,2,1,1,-1
787,Spain,Female,39,7,171646.76,1,0,1,100791.36,0,2,0,3,-1
847,Germany,Female,41,3,101543.51,4,1,0,16025.17,1,1,0,2,-1
800,France,Female,40,3,75893.11,2,1,0,132562.23,0,0,0,1,-1
799,Germany,Female,39,7,167395.6,2,0,1,139537.43,0,1,0,3,-1
734,Germany,Female,52,6,71283.09,2,0,1,38984.37,0,1,0,0,-1
414,Spain,Male,60,3,0.0,2,1,1,93844.82,0,2,1,1,-1
560,Spain,Female,33,9,0.0,1,0,1,183358.21,0,2,0,1,-1
633,France,Male,61,3,157201.48,1,0,1,50368.63,0,0,1,0,-1
551,Spain,Female,48,5,95679.29,1,0,0,94978.1,0,2,0,0,-1
461,Germany,Female,74,1,186445.31,2,1,1,196767.83,0,1,0,0,-1
742,Germany,Male,27,5,190125.43,2,0,0,21793.59,0,1,1,2,-1
698,Spain,Female,38,1,171848.38,1,0,0,16957.45,0,2,0,2,-1
678,Germany,Male,83,6,123356.63,1,0,1,92934.41,0,1,1,0,-1
550,Germany,Male,49,0,108806.96,3,1,0,61446.92,1,1,1,2,-1
668,Spain,Female,69,9,0.0,1,0,1,134483.07,0,2,0,1,-1
563,Spain,Male,61,1,82182.1,1,1,0,106826.92,1,2,1,0,-1
644,France,Male,50,9,76817.0,4,1,0,196371.13,1,0,1,1,-1
780,Germany,Male,71,9,142550.25,2,1,1,122506.78,0,1,1,0,-1
605,Germany,Male,19,8,166133.28,1,1,1,107994.99,0,1,1,0,-1
710,Germany,Female,62,9,148214.36,1,1,0,48571.14,1,1,0,2,-1
755,France,Female,78,5,121206.96,1,1,1,76016.49,0,0,0,0,-1
845,Germany,Female,43,3,152063.59,2,1,0,97910.06,0,1,0,3,-1
801,France,Male,43,4,158713.08,2,0,0,98586.14,0,0,1,3,-1
615,Spain,Male,42,4,0.0,3,0,1,120321.09,0,2,1,1,-1
373,France,Male,42,7,0.0,1,1,0,77786.37,1,0,1,1,-1
561,France,Male,43,4,0.0,4,0,0,18522.91,1,0,1,1,-1
709,Spain,Female,35,1,111827.27,2,1,0,12674.68,0,2,0,2,-1
627,France,Male,70,1,94416.78,1,0,1,145299.5,0,0,1,0,-1
846,Spain,Male,61,0,0.0,2,1,1,96202.44,0,2,1,1,-1
766,France,Female,52,7,92510.9,2,0,1,66193.61,0,0,0,0,-1
810,Germany,Male,69,3,27288.43,1,1,1,110509.9,0,1,1,0,-1
419,Spain,Female,27,2,121580.42,1,0,1,134720.51,0,2,0,0,-1
640,France,Male,55,10,132436.34,1,1,0,978.66,0,0,1,2,-1
689,Germany,Female,40,4,78119.59,4,1,0,119259.34,1,1,0,1,-1
499,Spain,Female,53,1,75225.53,2,0,0,144849.1,1,2,0,1,-1
737,France,Female,70,9,87542.89,2,1,1,42576.86,0,0,0,0,-1
523,Spain,Female,24,5,172231.93,1,0,1,155144.12,0,2,0,0,-1
458,Germany,Female,28,2,171932.26,2,1,1,9578.24,0,1,0,0,-1
684,France,Male,38,4,0.0,3,1,0,75609.84,0,0,1,1,-1
701,Germany,Male,63,3,120916.52,3,0,0,144727.45,1,1,1,2,-1
593,Spain,Male,27,10,0.0,3,0,0,94620.0,1,2,1,1,-1
664,France,Male,24,7,0.0,1,0,1,35611.35,0,0,1,1,-1
775,Germany,Female,74,0,161371.5,1,1,1,134869.93,0,1,0,3,-1
813,Germany,Male,30,1,116416.94,1,0,1,85808.22,0,1,1,0,-1
850,Spain,Male,37,4,88141.1,1,1,0,109659.12,0,2,1,0,-1
850,Spain,Female,32,5,0.0,1,1,1,3830.59,0,2,0,1,-1
624,France,Male,80,3,0.0,1,1,1,65801.44,0,0,1,1,-1
522,Germany,Female,25,5,94049.92,2,1,0,103269.0,0,1,0,1,-1
835,Germany,Male,18,2,142872.36,1,1,1,117632.63,0,1,1,0,-1
682,France,Male,69,6,0.0,2,0,1,149604.18,0,0,1,1,-1
727,Germany,Female,18,2,93816.7,2,1,0,126172.11,0,1,0,1,-1
642,Germany,Male,18,5,111183.53,2,0,1,10063.75,0,1,1,0,-1
850,France,Female,40,9,99816.46,1,1,1,163989.66,1,0,0,0,-1
727,Germany,Male,46,3,115248.11,4,1,0,130752.01,1,1,1,2,-1
721,Spain,Male,57,1,0.0,1,1,1,195940.96,0,2,1,1,-1
578,Spain,Male,36,1,157267.95,2,1,0,141533.19,0,2,1,2,-1
779,France,Female,29,3,46388.16,3,1,0,127939.26,1,0,0,1,-1
782,Germany,Female,72,5,148666.99,1,1,0,2605.65,1,1,0,2,-1
686,France,Male,41,5,128876.71,3,1,1,106939.34,1,0,1,0,-1
582,France,Female,38,9,135979.01,4,1,1,76582.95,1,0,0,1,-1
644,Spain,Male,18,7,0.0,1,0,1,59645.24,1,2,1,1,-1
695,Spain,Female,35,7,79858.13,2,1,1,127977.66,0,2,0,0,-1
546,France,Female,20,6,0.0,1,0,1,20508.85,0,0,0,1,-1
719,Germany,Female,76,10,95052.29,1,1,0,176244.87,0,1,0,0,-1
738,France,Female,67,1,130652.52,1,0,1,22762.23,0,0,0,0,-1
634,Germany,Female,59,3,95727.05,1,0,0,97939.4,1,1,0,0,-1
770,France,Male,31,3,155047.56,2,1,1,186064.34,0,0,1,3,-1
455,France,Male,40,1,0.0,3,0,1,129975.34,0,0,1,1,-1
635,France,Male,33,1,0.0,3,0,0,178067.33,1,0,1,1,-1
683,Spain,Male,35,9,61172.04,1,0,0,82951.12,0,2,1,1,-1
350,France,Female,40,0,111098.85,1,1,1,172321.21,1,0,0,0,-1
813,Spain,Male,27,1,137275.36,1,0,1,115733.16,0,2,1,0,-1
648,Germany,Female,40,5,139973.65,1,1,1,667.66,1,1,0,0,-1
850,Spain,Male,71,10,69608.14,1,1,0,97893.4,1,2,1,0,-1
649,Germany,Male,78,4,68345.86,2,1,1,142566.75,0,1,1,0,-1
643,France,Male,62,9,0.0,2,0,0,155870.82,0,0,1,1,-1
472,France,Male,19,9,0.0,2,1,0,3453.4,0,0,1,1,-1
651,Spain,Female,63,8,129968.67,1,1,1,11830.53,0,2,0,0,-1
793,France,Male,63,4,103729.79,2,1,1,80272.06,0,0,1,0,-1
850,France,Male,68,5,169445.4,1,1,1,186335.07,0,0,1,3,-1
846,France,Female,34,10,142388.61,2,0,1,68393.64,1,0,0,0,-1
779,France,Male,49,9,106160.37,1,0,0,116893.87,0,0,1,2,-1
737,Germany,Female,22,10,111543.26,2,0,0,106327.85,0,1,0,2,-1
812,Germany,Male,39,5,115730.71,3,1,1,185599.34,1,1,1,1,-1
757,Spain,Male,30,3,145396.49,1,0,1,198341.15,0,2,1,0,-1
710,Spain,Male,62,3,131078.42,2,1,0,119348.76,1,2,1,2,-1
803,France,Female,40,6,165526.71,1,1,0,12328.08,0,0,0,3,-1
530,France,Female,45,1,0.0,1,0,1,190663.89,1,0,0,1,-1
659,Spain,Male,78,2,151675.65,1,0,1,49978.67,0,2,1,0,-1
710,Spain,Male,22,8,0.0,3,1,0,107292.91,0,2,1,1,-1
798,Germany,Female,29,8,80204.11,2,1,0,70223.22,0,1,0,1,-1
610,Germany,Female,69,5,86038.21,3,0,0,192743.06,1,1,0,1,-1
656,Germany,Male,68,7,153545.11,1,1,1,186574.68,0,1,1,0,-1
806,Germany,Male,36,8,167983.17,2,1,1,106714.28,0,1,1,3,-1
807,Germany,Female,60,1,72948.58,2,1,1,17355.36,0,1,0,0,-1
601,France,Male,40,10,98627.13,2,0,0,77977.69,0,0,1,1,-1
445,France,Male,64,2,136770.67,1,0,1,43678.06,0,0,1,0,-1
455,France,Female,27,5,155879.09,2,0,0,70774.97,0,0,0,2,-1
819,Spain,Female,28,8,168253.21,1,1,1,102799.14,0,2,0,3,-1
642,Germany,Male,22,10,111812.52,2,1,1,183045.46,0,1,1,0,-1
762,Spain,Female,35,3,119349.69,3,1,1,47114.18,1,2,0,0,-1
603,France,Female,39,9,76769.68,1,0,0,48224.72,0,0,0,0,-1
712,Spain,Male,27,10,0.0,1,1,0,94544.88,0,2,1,1,-1
516,France,Female,46,6,62212.29,1,0,1,171681.86,1,0,0,0,-1
576,Spain,Male,26,8,0.0,2,0,1,34101.06,0,2,1,1,-1
775,France,Female,30,10,191091.74,2,1,1,96170.38,0,0,0,3,-1
728,Spain,Female,43,8,128412.61,1,0,1,139024.31,0,2,0,0,-1
637,France,Female,21,10,125712.2,1,0,0,175072.47,0,0,0,2,-1
521,France,Female,77,6,0.0,2,1,1,49054.1,0,0,0,1,-1
684,Germany,Female,56,3,127585.98,3,1,1,80593.49,1,1,0,0,-1
492,Germany,Male,45,9,170295.04,2,0,0,164741.81,0,1,1,2,-1
616,Spain,Female,44,7,193213.02,2,1,1,137392.77,0,2,0,0,-1
678,France,Female,49,3,204510.94,1,0,1,738.88,1,0,0,0,-1
757,Germany,Male,36,1,65349.71,1,0,0,64539.64,0,1,1,0,-1
814,France,Female,31,6,87772.52,1,1,0,188516.45,0,0,0,0,-1
425,Germany,Male,40,9,166776.6,2,0,1,172646.88,0,1,1,0,-1
677,Spain,Male,18,8,134796.87,2,1,1,114858.9,0,2,1,0,-1
609,France,Male,77,1,0.0,1,0,1,18708.76,0,0,1,1,-1
526,Spain,Female,36,5,91132.18,1,0,0,58111.71,0,2,0,0,-1
748,France,Female,20,7,0.0,2,0,0,10792.42,0,0,0,1,-1
702,Spain,Male,44,9,0.0,1,0,0,59207.41,1,2,1,1,-1
627,Germany,Female,33,4,83199.05,1,0,0,159334.93,0,1,0,0,-1
758,France,Male,26,4,155739.76,1,1,0,171552.02,0,0,1,3,-1
774,France,Male,40,9,93017.47,2,1,0,191608.97,0,0,1,1,-1
677,France,Female,58,1,90022.85,1,0,1,2988.28,0,0,0,0,-1
741,Spain,Male,35,6,74371.49,1,0,0,99595.67,0,2,1,0,-1
